,Never,Rarely,Sometimes,Frequently,Always,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
2033,0.042,0.052,0.084,0.213,0.609,1.0,1.0,0.107,0.28,0.295,0.319,1235072,0.042,0.8943683624267578,0.162,0.010135441496528138,0.0003845929630013473
2034,0.216,0.084,0.15,0.28,0.271,6.0,5.0,0.09300000000000001,0.486,0.27399999999999997,0.147,51113,0.037000000000000005,0.9679749298095703,0.121,0.006123686733316378,0.0005282413476023712
2035,0.052,0.114,0.152,0.221,0.462,4.0,5.0,0.08,0.44,0.313,0.16699999999999998,38087,0.042,1.037714614868164,0.08800000000000001,0.0033869824349515585,0.00010502271116128863
2036,0.018,0.081,0.084,0.177,0.64,1.0,1.0,0.033,0.188,0.235,0.544,209177,0.031,1.8781002807617186,0.048,0.0056411555763779,8.60515257413578e-05
2037,0.078,0.022,0.091,0.179,0.63,4.0,3.0,0.081,0.37799999999999995,0.314,0.22699999999999998,74266,0.049,1.0355342102050782,0.11599999999999999,0.006826811730805483,0.0003635580211671559
2038,0.1,0.095,0.135,0.142,0.527,1.0,1.0,0.076,0.336,0.315,0.272,157574,0.037000000000000005,1.2227787017822265,0.081,0.007793163846827523,0.00013961694188127484
2039,0.157,0.055,0.328,0.158,0.302,6.0,3.0,0.139,0.47200000000000003,0.228,0.161,28525,0.039,0.8691571044921875,0.136,0.0031901840490797546,0.0
2040,0.042,0.054,0.09,0.198,0.617,1.0,1.0,0.09,0.248,0.26899999999999996,0.39299999999999996,1316756,0.035,1.1012537384033203,0.135,0.012874063228115155,0.0003895938199636075
2041,0.029,0.046,0.318,0.272,0.335,2.0,2.0,0.08800000000000001,0.414,0.326,0.172,42126,0.040999999999999995,1.0959048461914063,0.069,0.003275886625836775,2.3738308882875185e-05
2042,0.074,0.082,0.203,0.178,0.463,6.0,5.0,0.182,0.40700000000000003,0.258,0.153,29898,0.054000000000000006,0.8192627716064453,0.165,0.001939929092246973,3.3447053314602983e-05
2043,0.03,0.057,0.064,0.218,0.631,1.0,1.0,0.095,0.251,0.273,0.381,93649,0.035,1.360469512939453,0.055,0.005574005061452872,0.00045916133647983426
2044,0.041,0.082,0.095,0.264,0.519,2.0,2.0,0.066,0.244,0.3,0.39,168937,0.037000000000000005,1.1874658966064453,0.099,0.0036522490632602688,6.511303030123656e-05
2045,0.101,0.162,0.137,0.181,0.419,6.0,5.0,0.141,0.441,0.27699999999999997,0.142,38875,0.055,0.8224822998046875,0.155,0.0028295819935691318,0.00015434083601286174
2046,0.069,0.056,0.102,0.224,0.549,1.0,1.0,0.09,0.264,0.275,0.371,817473,0.038,1.0263525390625,0.146,0.01106825546531812,0.0003009273700782778
2047,0.076,0.127,0.122,0.302,0.373,4.0,5.0,0.077,0.36200000000000004,0.294,0.267,75783,0.032,1.0684110260009765,0.09300000000000001,0.004077431613950358,2.6391143132364778e-05
2048,0.149,0.121,0.134,0.227,0.368,6.0,6.0,0.105,0.484,0.245,0.166,31365,0.042,0.8714057159423828,0.139,0.004782400765184123,0.0003825920612147298
2049,0.107,0.141,0.153,0.233,0.365,6.0,6.0,0.142,0.48200000000000004,0.275,0.10099999999999999,15040,0.053,0.8540644836425781,0.145,0.0012632978723404256,6.648936170212766e-05
2050,0.038,0.111,0.189,0.197,0.465,6.0,6.0,0.069,0.43200000000000005,0.318,0.18,27006,0.046,1.0450906372070312,0.075,0.003850996074946308,3.7028808412945274e-05
2051,0.157,0.144,0.068,0.162,0.468,6.0,4.0,0.158,0.45399999999999996,0.262,0.126,43161,0.052000000000000005,0.802773208618164,0.156,0.002803456824447997,2.316906466485948e-05
2052,0.169,0.137,0.21,0.104,0.38,1.0,1.0,0.10300000000000001,0.44799999999999995,0.301,0.14800000000000002,28264,0.046,0.869037857055664,0.15,0.003750353806962921,0.00031842626662892723
2053,0.05,0.087,0.134,0.271,0.457,7.0,9.0,0.424,0.332,0.155,0.08900000000000001,43960,0.03,1.0662987518310547,0.092,0.007256596906278435,0.0001364877161055505
2054,0.191,0.064,0.204,0.172,0.369,4.0,3.0,0.11800000000000001,0.466,0.281,0.136,58266,0.057,0.9659307861328125,0.1,0.006315861737548485,6.865067106030962e-05
2055,0.166,0.141,0.247,0.105,0.341,7.0,8.0,0.155,0.418,0.275,0.153,32413,0.062,0.8631609344482422,0.172,0.00200536821645636,0.0
2056,0.076,0.142,0.152,0.209,0.42,3.0,2.0,0.09699999999999999,0.434,0.316,0.153,65325,0.059000000000000004,0.8117334747314453,0.171,0.003107539226942212,4.592422502870264e-05
2057,0.138,0.1,0.065,0.17,0.526,4.0,3.0,0.09300000000000001,0.4,0.27899999999999997,0.228,62322,0.039,1.0213443756103515,0.113,0.00251917460928725,3.2091396296652864e-05
2058,0.067,0.039,0.104,0.246,0.544,1.0,1.0,0.08,0.319,0.322,0.27899999999999997,230149,0.037000000000000005,1.1079312896728515,0.083,0.004449291545911562,0.00014773038336034482
2059,0.089,0.097,0.185,0.23,0.399,2.0,2.0,0.135,0.435,0.28600000000000003,0.14300000000000002,59463,0.052000000000000005,0.7909682464599609,0.162,0.0035484250710525874,0.0
2060,0.056,0.102,0.176,0.127,0.539,1.0,1.0,0.08800000000000001,0.348,0.303,0.262,176862,0.037000000000000005,1.129752655029297,0.09300000000000001,0.006185613642274768,0.0002318191584399136
2061,0.136,0.117,0.314,0.248,0.186,6.0,3.0,0.087,0.49,0.263,0.16,45672,0.036000000000000004,1.0327064514160156,0.105,0.002539849360658609,2.1895253109125943e-05
2062,0.089,0.097,0.099,0.207,0.508,1.0,1.0,0.10300000000000001,0.315,0.341,0.24,309833,0.043,1.0084661865234374,0.139,0.005151162077635371,0.000245293432268351
2063,0.078,0.056,0.111,0.189,0.566,2.0,2.0,0.10800000000000001,0.297,0.332,0.263,428348,0.047,0.8504360961914063,0.18,0.011117129063284992,0.0007377179302809865
2064,0.037,0.087,0.167,0.262,0.447,1.0,1.0,0.13,0.415,0.28600000000000003,0.16899999999999998,44731,0.034,1.119105987548828,0.096,0.007198587109610784,0.00022355860588853368
2065,0.046,0.099,0.099,0.231,0.525,2.0,2.0,0.091,0.38,0.28800000000000003,0.24100000000000002,228683,0.057,0.8179681396484375,0.184,0.010420538474657058,0.0011063349702426504
2066,0.084,0.18,0.115,0.159,0.462,4.0,3.0,0.124,0.434,0.311,0.131,65093,0.040999999999999995,0.8769248962402344,0.14800000000000002,0.044044674542577544,0.0006759559399628224
2067,0.068,0.077,0.125,0.227,0.503,1.0,1.0,0.051,0.316,0.3,0.33299999999999996,179746,0.034,1.3378985595703126,0.055,0.004567556440755288,0.00018359240261257552
2068,0.072,0.137,0.182,0.177,0.432,6.0,6.0,0.172,0.418,0.282,0.128,22907,0.069,0.7453324890136719,0.158,0.0010040598943554372,0.0
2069,0.102,0.105,0.245,0.314,0.233,7.0,8.0,0.083,0.465,0.284,0.16699999999999998,41172,0.026000000000000002,1.1425967407226563,0.067,0.012557077625570776,0.0003157485669872729
2070,0.077,0.07,0.19,0.227,0.436,2.0,2.0,0.098,0.368,0.308,0.226,106987,0.037000000000000005,1.0821068572998047,0.08800000000000001,0.007122360660641013,0.00033648948003028406
2071,0.04,0.144,0.139,0.291,0.386,8.0,7.0,0.11900000000000001,0.522,0.24,0.11900000000000001,13654,0.083,0.821596450805664,0.14,0.006518236414237586,0.0013182950051267028
2072,0.041,0.065,0.065,0.222,0.607,2.0,2.0,0.099,0.281,0.34600000000000003,0.27399999999999997,531687,0.042,0.931861572265625,0.153,0.007466799075395863,0.00014106043593317122
2073,0.142,0.114,0.153,0.259,0.332,6.0,4.0,0.135,0.456,0.295,0.113,14508,0.065,0.798633804321289,0.157,0.0012406947890818859,0.0
2074,0.059,0.094,0.075,0.31,0.462,1.0,1.0,0.134,0.445,0.28600000000000003,0.135,35328,0.040999999999999995,1.0135254669189453,0.085,0.004472373188405797,5.661231884057971e-05
2075,0.136,0.145,0.121,0.182,0.416,4.0,3.0,0.127,0.42100000000000004,0.297,0.155,86215,0.049,0.8875885772705078,0.153,0.0020298091979353942,1.1598909702487965e-05
2076,0.109,0.176,0.139,0.219,0.357,7.0,10.0,0.149,0.491,0.258,0.10300000000000001,14424,0.069,0.8651539611816407,0.142,0.0011092623405435386,0.0
2077,0.052,0.035,0.084,0.219,0.609,4.0,5.0,0.08,0.355,0.341,0.22399999999999998,40525,0.055999999999999994,1.0791768646240234,0.081,0.008537939543491671,0.0006169031462060457
2078,0.095,0.061,0.24,0.314,0.29,6.0,6.0,0.107,0.488,0.264,0.141,18672,0.038,0.9897110748291016,0.098,0.0031598114824335903,0.0
2079,0.138,0.149,0.214,0.19,0.309,1.0,1.0,0.14300000000000002,0.449,0.285,0.12300000000000001,36134,0.052000000000000005,0.883670654296875,0.15,0.002822826147119057,5.5349532296452096e-05
2080,0.067,0.087,0.092,0.244,0.51,1.0,1.0,0.128,0.41,0.27699999999999997,0.18600000000000003,58457,0.04,1.0890399169921876,0.115,0.040166276066168294,0.0007184768291222608
2081,0.186,0.124,0.124,0.158,0.409,7.0,9.0,0.19,0.40399999999999997,0.268,0.138,27772,0.062,0.7879360961914063,0.191,0.0022684718421431657,0.0
2082,0.028,0.078,0.126,0.213,0.555,2.0,2.0,0.079,0.363,0.272,0.287,162466,0.042,0.9784512329101562,0.11900000000000001,0.004357834870065121,0.0003693080398360272
2083,0.045,0.146,0.186,0.248,0.375,6.0,4.0,0.106,0.436,0.299,0.158,40882,0.038,1.0583264923095703,0.08900000000000001,0.00396262413776234,4.892128565138692e-05
2084,0.041,0.118,0.253,0.307,0.28,6.0,6.0,0.068,0.424,0.305,0.203,33861,0.031,1.2512605285644531,0.07200000000000001,0.005670240099229202,0.0005020525087859189
2085,0.066,0.08,0.213,0.221,0.419,3.0,2.0,0.132,0.39799999999999996,0.292,0.17800000000000002,121154,0.045,0.8838069152832031,0.135,0.00438285157733133,8.253957772752034e-05
2086,0.181,0.103,0.101,0.168,0.447,4.0,3.0,0.133,0.423,0.27699999999999997,0.166,76666,0.042,0.9322703552246093,0.152,0.004969608431377664,7.826155010043565e-05
2087,0.139,0.074,0.109,0.209,0.469,4.0,5.0,0.098,0.423,0.319,0.16,58518,0.043,0.9950769805908203,0.096,0.005451314125568201,0.0002905089032434465
2088,0.121,0.096,0.242,0.156,0.387,4.0,5.0,0.152,0.42,0.27899999999999997,0.15,75314,0.063,0.7735418701171874,0.21899999999999997,0.002389993892237831,1.3277743845765728e-05
2089,0.119,0.195,0.243,0.164,0.279,4.0,5.0,0.08800000000000001,0.461,0.299,0.152,55178,0.040999999999999995,0.9482147979736328,0.121,0.0026641052593424914,5.4369495088622274e-05
2090,0.182,0.119,0.216,0.283,0.2,4.0,5.0,0.099,0.425,0.302,0.174,48590,0.035,1.095393829345703,0.091,0.0031487960485696645,8.232146532208273e-05
2091,0.065,0.11,0.102,0.198,0.525,2.0,2.0,0.087,0.37799999999999995,0.308,0.228,370606,0.045,0.9475163269042969,0.13,0.004481848647890212,0.0003561734024813414
2092,0.048,0.056,0.125,0.207,0.565,2.0,2.0,0.084,0.306,0.289,0.321,541013,0.043,0.983800048828125,0.142,0.005937010755748938,0.00040109941905277694
2093,0.054,0.059,0.121,0.23,0.535,2.0,2.0,0.109,0.449,0.257,0.185,197974,0.061,0.8170822906494141,0.154,0.007112045016012204,0.0005152191701940659
2094,0.126,0.204,0.116,0.215,0.339,4.0,5.0,0.141,0.457,0.243,0.158,91987,0.043,0.9224243927001953,0.11199999999999999,0.008077228303999479,0.00014132431756661267
2095,0.175,0.018,0.099,0.245,0.463,1.0,1.0,0.07400000000000001,0.341,0.254,0.33,58988,0.032,1.5603195190429688,0.054000000000000006,0.003593951312131281,1.6952600528921136e-05
2096,0.069,0.084,0.223,0.412,0.212,6.0,5.0,0.09,0.461,0.287,0.162,28275,0.033,0.9430532836914063,0.085,0.0023342175066313,3.5366931918656054e-05
2097,0.09,0.165,0.218,0.147,0.38,8.0,4.0,0.20199999999999999,0.462,0.221,0.115,13085,0.055999999999999994,0.788719711303711,0.187,0.0022927015666794038,0.00015284677111196025
2098,0.062,0.044,0.085,0.162,0.647,1.0,1.0,0.065,0.259,0.253,0.423,234602,0.035,1.5611372375488282,0.045,0.006730547906667462,0.00014918883896982975
2099,0.072,0.121,0.142,0.29,0.375,4.0,5.0,0.091,0.418,0.299,0.192,59911,0.054000000000000006,0.8954244995117188,0.11,0.0032548279948590407,0.00035051993790789673
2100,0.064,0.082,0.144,0.245,0.466,4.0,3.0,0.14,0.39399999999999996,0.247,0.21899999999999997,115710,0.032,1.0007324981689454,0.099,0.004217440152104399,0.0005012531328320802
2101,0.035,0.133,0.199,0.208,0.425,6.0,6.0,0.105,0.434,0.311,0.15,36692,0.033,0.9239404296875,0.09300000000000001,0.0032704676768777934,8.176169192194483e-05
2102,0.029,0.061,0.086,0.252,0.572,2.0,2.0,0.059000000000000004,0.311,0.299,0.331,130817,0.037000000000000005,1.1025313568115234,0.11199999999999999,0.0068416184440860135,0.00044336745224244554
2103,0.1,0.201,0.138,0.135,0.426,7.0,9.0,0.091,0.462,0.289,0.157,21772,0.031,1.0515978240966797,0.075,0.0054657358074591215,0.00022965276501929084
2104,0.105,0.068,0.258,0.213,0.356,6.0,6.0,0.198,0.456,0.231,0.11599999999999999,22194,0.042,0.7271107482910156,0.23600000000000002,0.013021537352437596,0.00022528611336397223
2105,0.203,0.096,0.188,0.25,0.262,9.0,10.0,0.132,0.391,0.276,0.20199999999999999,5702,0.021,1.0560177612304686,0.158,0.000526131182041389,0.0
2106,0.076,0.184,0.111,0.284,0.345,9.0,9.0,0.17300000000000001,0.406,0.271,0.15,13758,0.043,0.7690414428710938,0.192,0.004506468963512139,0.0
2107,0.153,0.154,0.085,0.223,0.384,9.0,10.0,0.158,0.36,0.285,0.19699999999999998,5311,0.02,1.0174481964111328,0.106,0.0067783844850310675,0.0
2108,0.088,0.265,0.187,0.121,0.339,7.0,8.0,0.13,0.384,0.313,0.17300000000000001,21859,0.032,0.9277278900146484,0.20800000000000002,0.001967153117708953,4.574774692346402e-05
2109,0.029,0.081,0.244,0.32,0.326,6.0,4.0,0.175,0.345,0.315,0.166,9429,0.02,0.9288665771484375,0.149,0.004878566125782162,0.0
2110,0.094,0.087,0.125,0.237,0.457,6.0,5.0,0.14,0.32,0.312,0.228,47995,0.03,0.8094844818115234,0.17300000000000001,0.007938326909053026,2.0835503698301906e-05
2111,0.013,0.111,0.194,0.239,0.444,6.0,4.0,0.145,0.39899999999999997,0.294,0.163,28762,0.036000000000000004,0.8403585052490234,0.20600000000000002,0.01248174674918295,0.0004867533551213407
2112,0.043,0.073,0.103,0.309,0.472,1.0,1.0,0.077,0.295,0.36,0.268,148306,0.028999999999999998,1.3795249938964844,0.081,0.00714064164632584,3.371407765026364e-05
2113,0.128,0.169,0.138,0.213,0.351,5.0,8.0,0.126,0.364,0.304,0.20600000000000002,48111,0.034,0.9531287384033204,0.14300000000000002,0.00627715075554447,6.23558022073954e-05
2114,0.099,0.121,0.212,0.24,0.327,6.0,5.0,0.14800000000000002,0.314,0.287,0.25,48657,0.04,0.836483154296875,0.214,0.0065972008138602874,2.0552027457508685e-05
2115,0.064,0.113,0.119,0.251,0.454,7.0,9.0,0.18600000000000003,0.39399999999999996,0.297,0.12300000000000001,14672,0.048,0.6819659423828125,0.225,0.011177753544165758,6.815703380588877e-05
2116,0.14,0.089,0.153,0.26,0.358,9.0,10.0,0.136,0.371,0.266,0.226,2137,0.017,0.8742813873291015,0.17800000000000002,0.0004679457182966776,0.0
2117,0.046,0.101,0.079,0.25,0.524,1.0,1.0,0.08,0.256,0.33899999999999997,0.325,284014,0.027999999999999997,1.1884217834472657,0.11699999999999999,0.009337567866372784,0.00017252670642996473
2118,0.075,0.12,0.105,0.307,0.394,9.0,10.0,0.166,0.41700000000000004,0.242,0.17600000000000002,5495,0.039,0.7580399322509765,0.18100000000000002,0.004731574158325751,0.0
2119,0.054,0.179,0.127,0.226,0.413,3.0,2.0,0.10400000000000001,0.321,0.35,0.225,120749,0.037000000000000005,0.9400701904296875,0.17600000000000002,0.006310611268002219,8.281642083992414e-05
2120,0.06,0.117,0.102,0.173,0.548,3.0,2.0,0.142,0.434,0.293,0.132,5666,0.032,0.8531232452392579,0.18600000000000003,0.0030003529827038475,0.00035298270384751147
2121,0.247,0.113,0.236,0.112,0.292,6.0,6.0,0.134,0.401,0.317,0.14800000000000002,14142,0.036000000000000004,0.7893547821044922,0.182,0.005091217649554518,0.0
2122,0.154,0.074,0.145,0.212,0.415,2.0,2.0,0.132,0.405,0.299,0.163,71522,0.037000000000000005,1.0053263092041016,0.13699999999999998,0.006920947400799754,0.0001817622549704986
2123,0.006,0.274,0.413,0.13,0.177,7.0,8.0,0.141,0.306,0.297,0.255,29003,0.025,0.951438980102539,0.158,0.006551046443471365,0.0
2124,0.188,0.187,0.202,0.107,0.316,6.0,6.0,0.161,0.35600000000000004,0.307,0.17600000000000002,43009,0.038,0.8191819763183594,0.175,0.009277128042967752,0.0004417680020460834
2125,0.066,0.185,0.286,0.219,0.244,9.0,10.0,0.07200000000000001,0.39399999999999996,0.28800000000000003,0.245,4891,0.021,1.034326934814453,0.11599999999999999,0.0014312001635657329,0.0
2126,0.132,0.22,0.135,0.207,0.306,9.0,10.0,0.127,0.386,0.28800000000000003,0.2,3859,0.025,0.9920289611816406,0.13,0.0007774034724021767,0.0
2127,0.233,0.103,0.127,0.28,0.258,5.0,8.0,0.11800000000000001,0.368,0.29,0.22399999999999998,61056,0.03,1.0722537231445313,0.127,0.005945361635220126,6.551362683438155e-05
2128,0.075,0.087,0.157,0.249,0.433,6.0,4.0,0.14300000000000002,0.451,0.26,0.145,27711,0.032,0.8592943572998046,0.156,0.007289524015733824,0.00014434701021255098
2129,0.047,0.098,0.185,0.249,0.422,1.0,1.0,0.10800000000000001,0.39799999999999996,0.297,0.19699999999999998,55834,0.031,1.168971633911133,0.121,0.007271554966507863,0.000107461403445929
2130,0.205,0.136,0.145,0.255,0.257,9.0,10.0,0.099,0.34700000000000003,0.32299999999999995,0.231,4333,0.021,1.1075541687011718,0.11199999999999999,0.002538656819755366,0.0
2131,0.073,0.19,0.148,0.225,0.365,7.0,9.0,0.158,0.366,0.341,0.135,5712,0.042,0.7096993255615235,0.24100000000000002,0.014005602240896359,0.0012254901960784314
2132,0.105,0.158,0.16,0.239,0.338,9.0,10.0,0.231,0.235,0.321,0.213,2653,0.028999999999999998,0.6977059936523438,0.237,0.009046362608367886,0.0
2133,0.158,0.189,0.118,0.257,0.278,9.0,10.0,0.17800000000000002,0.308,0.293,0.22,3688,0.028999999999999998,0.7395265197753906,0.111,0.002440347071583514,0.0
2134,0.146,0.09,0.203,0.258,0.303,6.0,6.0,0.183,0.374,0.29600000000000004,0.147,12627,0.053,0.7648355102539063,0.20199999999999999,0.003167814999604023,0.0
2135,0.089,0.037,0.146,0.213,0.514,7.0,9.0,0.184,0.392,0.295,0.129,13279,0.049,0.6911492156982422,0.214,0.00805783568039762,7.530687551773477e-05
2136,0.021,0.127,0.148,0.291,0.411,7.0,8.0,0.172,0.276,0.34299999999999997,0.209,24530,0.028999999999999998,0.8894888305664063,0.17300000000000001,0.019486343253159396,0.00016306563391765185
2137,0.084,0.108,0.163,0.14,0.505,8.0,7.0,0.171,0.39399999999999996,0.29600000000000004,0.139,6002,0.032,0.7307106018066406,0.20800000000000002,0.004998333888703766,0.0
2138,0.088,0.137,0.157,0.244,0.374,9.0,9.0,0.161,0.35600000000000004,0.312,0.172,11085,0.043,0.7678108978271484,0.21,0.0036084799278304014,0.0
2139,0.099,0.12,0.135,0.225,0.419,5.0,8.0,0.134,0.327,0.348,0.191,43538,0.043,0.8911785888671875,0.161,0.00491524645137581,0.00022968441361569204
2140,0.046,0.093,0.05,0.192,0.619,6.0,4.0,0.13,0.354,0.28,0.23600000000000002,15765,0.02,1.2643304443359376,0.08900000000000001,0.006787186806216302,0.0
2141,0.025,0.19,0.131,0.239,0.415,6.0,6.0,0.163,0.363,0.3,0.174,8708,0.038,0.7307656860351562,0.21899999999999997,0.0031005971520440974,0.00011483693155718879
2142,0.159,0.136,0.184,0.277,0.245,7.0,9.0,0.122,0.36200000000000004,0.34299999999999997,0.172,10073,0.063,0.7716494750976562,0.185,0.006651444455475032,9.927529038022436e-05
2143,0.142,0.152,0.156,0.196,0.354,2.0,2.0,0.175,0.40299999999999997,0.272,0.151,49853,0.047,0.7783348846435547,0.205,0.004593504904418992,2.005897338174232e-05
2144,0.135,0.103,0.204,0.222,0.337,1.0,1.0,0.13699999999999998,0.392,0.32,0.151,34877,0.035,0.9369110870361328,0.139,0.0035840238552627807,5.734438168420449e-05
2145,0.03,0.027,0.114,0.31,0.519,1.0,1.0,0.098,0.321,0.305,0.276,48011,0.028999999999999998,1.2236670684814452,0.124,0.0037491408218949824,2.082856012163879e-05
2146,0.188,0.08,0.103,0.195,0.435,9.0,9.0,0.158,0.428,0.26899999999999996,0.145,10253,0.023,0.9455249786376954,0.134,0.006242075490100458,0.0
2147,0.092,0.099,0.068,0.197,0.545,1.0,1.0,0.10099999999999999,0.33299999999999996,0.324,0.242,40474,0.027000000000000003,1.3776516723632812,0.071,0.009611108365864506,9.88288777980926e-05
2148,0.131,0.141,0.117,0.187,0.423,7.0,11.0,0.16899999999999998,0.435,0.263,0.132,32832,0.057,0.7494076538085938,0.21899999999999997,0.024914717348927876,0.0007614522417153996
2149,0.085,0.057,0.265,0.221,0.373,6.0,6.0,0.142,0.42200000000000004,0.294,0.142,19596,0.057999999999999996,0.7459364318847657,0.19699999999999998,0.007705654215145948,5.1030822616860586e-05
2150,0.169,0.072,0.212,0.285,0.261,9.0,9.0,0.11699999999999999,0.40399999999999997,0.285,0.19399999999999998,7629,0.021,1.0962954711914064,0.134,0.0032769694586446455,0.00013107877834578582
2151,0.13,0.074,0.114,0.256,0.425,6.0,6.0,0.192,0.354,0.297,0.157,16931,0.035,0.8265836334228516,0.182,0.005729135904553777,0.0
2152,0.173,0.175,0.213,0.135,0.303,6.0,6.0,0.134,0.391,0.33,0.146,41100,0.031,0.9053391265869141,0.177,0.006861313868613139,0.00014598540145985403
2153,0.042,0.154,0.247,0.218,0.34,7.0,9.0,0.165,0.374,0.276,0.185,14073,0.03,0.9360478973388672,0.149,0.004192425211397712,0.0
2154,0.063,0.088,0.262,0.198,0.388,4.0,5.0,0.149,0.36200000000000004,0.293,0.195,67997,0.039,0.7969585418701172,0.22699999999999998,0.006367927996823389,0.00023530449872788506
2155,0.069,0.085,0.1,0.253,0.493,6.0,4.0,0.102,0.39899999999999997,0.28800000000000003,0.21100000000000002,11131,0.025,1.0341616821289064,0.12300000000000001,0.006917617464738119,0.0001796783757074836
2156,0.148,0.121,0.164,0.181,0.386,6.0,6.0,0.11,0.45399999999999996,0.32899999999999996,0.107,10076,0.035,0.8715998840332031,0.15,0.0054585152838427945,9.924573243350536e-05
2157,0.112,0.035,0.241,0.193,0.419,6.0,4.0,0.20800000000000002,0.386,0.29,0.11599999999999999,11993,0.046,0.7211600494384766,0.27399999999999997,0.004586008504961227,0.0
2158,0.096,0.064,0.097,0.225,0.518,1.0,1.0,0.128,0.253,0.301,0.318,797434,0.031,1.0335188293457032,0.149,0.011554561255226138,0.00012289418309226844
