,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
853,0.199,0.116,0.088,0.179,0.419,0.598,0.403,7,9,0.065,0.29,0.395,0.25,8886,0.022,0.891064147949219,0.111,0.008327706504614,0
816,0.116,0.141,0.235,0.153,0.354,0.507,0.492,6,6,0.063,0.395,0.34,0.201,8888,0.024,0.898959655761719,0.112,0.004275427542754,0
1651,0.116,0.159,0.164,0.338,0.223,0.561,0.439,7,11,0.067,0.283,0.388,0.262,8910,0.037,0.888434219360352,0.101,0.002918069584736,0
52,0.025,0.084,0.087,0.187,0.618,0.805,0.196,8,4,0.219,0.394,0.229,0.157,8923,0.052,0.571207809448242,0.339,0.049534909783705,0.000336209794912
2611,0.009,0.018,0.012,0.37,0.592,0.962,0.039,6,4,0.199,0.396,0.279,0.126,8935,0.031,0.864374465942383,0.156,0.004476776720761,0
1625,0.126,0.214,0.143,0.248,0.269,0.517,0.483,9,12,0.129,0.321,0.37,0.18,8937,0.05,1.0155638885498,0.163,0.002461676177688,0.000111894371713
538,0.039,0.062,0.141,0.224,0.534,0.758,0.242,8,7,0.155,0.523,0.216,0.106,8954,0.038,0.70866828918457,0.17,0.019879383515747,0.001116819298637
2349,0.132,0.088,0.156,0.229,0.396,0.625,0.376,3,2,0.059,0.306,0.385,0.25,8972,0.044,1.05381202697754,0.096,0.002117699509585,0
154,0.081,0.095,0.136,0.166,0.521,0.687,0.312,8,7,0.218,0.365,0.309,0.108,8986,0.046,0.807649917602539,0.199,0.00278210549744,0
1400,0.038,0.061,0.088,0.214,0.598,0.812,0.187,8,5,0.226,0.305,0.278,0.191,8988,0.107,0.67978141784668,0.375,0.044392523364486,0.0014463729417
805,0.038,0.101,0.249,0.201,0.411,0.612,0.388,9,8,0.168,0.338,0.289,0.205,9000,0.029,0.924652557373047,0.115,0.005444444444444,0.000111111111111
3033,0.085,0.053,0.162,0.215,0.484,0.699,0.3,9,12,0.113,0.386,0.346,0.156,9004,0.052,0.762952423095703,0.163,0.006552643269658,0.000444247001333
1484,0.109,0.133,0.211,0.18,0.367,0.547,0.453,1,1,0.098,0.432,0.287,0.183,9020,0.032,0.921516342163086,0.136,0.003325942350333,0.000110864745011
2861,0.015,0.07,0.109,0.167,0.64,0.807,0.194,9,12,0.176,0.388,0.279,0.157,9023,0.03,0.650678024291992,0.178,0.035243267206029,0.000443311537183
1698,0.072,0.126,0.103,0.336,0.363,0.699,0.301,7,9,0.063,0.319,0.358,0.259,9034,0.026,0.970453491210937,0.1,0.003763559884879,0
1221,0.025,0.034,0.118,0.229,0.595,0.824,0.177,7,10,0.108,0.443,0.275,0.174,9108,0.078,0.878414688110352,0.126,0.000878348704436,0
1361,0.088,0.182,0.132,0.281,0.317,0.598,0.402,6,6,0.124,0.346,0.317,0.214,9126,0.035,0.743401870727539,0.111,0.015559938636862,0.000986193293886
2703,0.027,0.161,0.133,0.201,0.477,0.678,0.321,1,1,0.122,0.345,0.294,0.239,9128,0.036,1.06016174316406,0.094,0.00635407537248,0
1597,0.141,0.173,0.064,0.133,0.489,0.622,0.378,7,9,0.102,0.377,0.347,0.174,9140,0.032,0.72980712890625,0.159,0.00218818380744,0
824,0.077,0.151,0.176,0.183,0.413,0.596,0.404,6,6,0.097,0.408,0.346,0.149,9158,0.028,0.938858032226563,0.096,0.005241319065298,0
954,0.02,0.183,0.101,0.309,0.387,0.696,0.304,7,11,0.078,0.248,0.392,0.281,9164,0.025,0.870252151489258,0.112,0.003601047577477,0
483,0.114,0.083,0.174,0.228,0.401,0.629,0.371,9,8,0.183,0.39,0.285,0.141,9172,0.053,0.704713516235352,0.194,0.013955516790231,0
1548,0.179,0.128,0.128,0.13,0.435,0.565,0.435,9,10,0.171,0.446,0.261,0.122,9174,0.058,0.627782135009766,0.227,0.000654022236756,0
1051,0.08,0.1,0.29,0.191,0.339,0.53,0.47,9,8,0.164,0.445,0.277,0.114,9194,0.057,0.966798095703125,0.122,0.003480530780944,0.000108766586905
88,0.04,0.049,0.052,0.197,0.663,0.86,0.141,9,11,0.04,0.327,0.327,0.306,9202,0.075,0.965946884155273,0.086,0.009671810475983,0
2514,0.011,0.012,0.077,0.172,0.728,0.9,0.1,7,11,0.147,0.204,0.255,0.394,9203,0.029,0.758556594848633,0.131,0.01966749972835,0.000217320438987
1056,0.081,0.105,0.107,0.249,0.459,0.708,0.293,3,2,0.128,0.413,0.339,0.12,9207,0.044,0.979485626220703,0.14,0.004344520473553,0
811,0.241,0.083,0.067,0.181,0.428,0.609,0.391,7,9,0.095,0.333,0.37,0.202,9208,0.026,0.900140762329102,0.114,0.019331016507385,0.000108601216334
1378,0.17,0.113,0.152,0.212,0.353,0.565,0.435,7,9,0.103,0.335,0.383,0.18,9266,0.044,0.806759796142578,0.095,0.005503993093028,0.000107921433197
2344,0.117,0.149,0.254,0.192,0.288,0.48,0.52,9,12,0.121,0.382,0.322,0.175,9292,0.037,0.849803009033203,0.212,0.010654326302196,0
548,0.038,0.059,0.15,0.152,0.601,0.753,0.247,6,7,0.117,0.389,0.342,0.151,9298,0.052,0.810504684448242,0.154,0.005485050548505,0
1369,0.095,0.22,0.11,0.247,0.328,0.575,0.425,6,6,0.082,0.335,0.353,0.23,9315,0.023,0.85135986328125,0.087,0.007836822329576,0
1674,0.04,0.124,0.157,0.252,0.427,0.679,0.321,3,2,0.053,0.307,0.379,0.26,9324,0.03,1.07814819335938,0.065,0.01029601029601,0.001394251394251
1279,0.044,0.071,0.126,0.186,0.574,0.76,0.241,9,10,0.132,0.431,0.309,0.128,9328,0.083,0.674137268066406,0.144,0.000857632933105,0
1347,0.078,0.152,0.221,0.234,0.315,0.549,0.451,8,7,0.114,0.367,0.328,0.19,9336,0.059,0.802278289794922,0.075,0.002999143101971,0
2705,0.058,0.149,0.221,0.127,0.445,0.572,0.428,7,11,0.229,0.298,0.306,0.166,9366,0.031,0.728530349731445,0.17,0.003096305786889,0.00021353833013
1719,0.245,0.12,0.155,0.141,0.34,0.481,0.52,6,6,0.042,0.254,0.359,0.345,9385,0.026,0.910965423583984,0.118,0.003729355354289,0
799,0.078,0.167,0.143,0.194,0.418,0.612,0.388,6,6,0.109,0.414,0.308,0.169,9395,0.029,0.933680648803711,0.117,0.018946248004258,0.000319318786589
1564,0.163,0.145,0.182,0.279,0.23,0.509,0.49,8,4,0.159,0.425,0.282,0.134,9397,0.046,0.685298461914063,0.193,0.001915504948388,0
457,0.098,0.091,0.126,0.224,0.46,0.684,0.315,7,9,0.184,0.406,0.267,0.143,9416,0.047,0.683083114624024,0.205,0.01624893797791,0.000106202209006
1914,0.064,0.051,0.208,0.233,0.445,0.678,0.323,3,2,0.184,0.304,0.381,0.131,9419,0.039,0.806353225708008,0.188,0.006051597834165,0.000318505149167
2109,0.029,0.081,0.244,0.32,0.326,0.646,0.354,6,4,0.175,0.345,0.315,0.166,9429,0.02,0.928866577148437,0.149,0.004878566125782,0
1990,0.189,0.185,0.107,0.273,0.246,0.519,0.481,8,7,0.082,0.341,0.372,0.205,9450,0.032,1.00075668334961,0.094,0.003915343915344,0
1587,0.165,0.127,0.102,0.18,0.425,0.605,0.394,7,11,0.046,0.292,0.307,0.355,9453,0.029,0.869392852783203,0.145,0.004971966571459,0
2320,0.072,0.115,0.106,0.202,0.505,0.707,0.293,8,6,0.187,0.329,0.281,0.202,9463,0.031,0.863112106323242,0.181,0.010884497516644,0.000211349466343
1114,0.11,0.056,0.086,0.147,0.6,0.747,0.252,9,10,0.239,0.425,0.219,0.117,9494,0.064,0.719926452636719,0.264,0.026227090794186,0.000421318727617
96,0.111,0.089,0.167,0.089,0.544,0.633,0.367,7,9,0.11,0.362,0.409,0.119,9498,0.039,1.09736083984375,0.093,0.005790692777427,0.000210570646452
957,0.153,0.086,0.11,0.241,0.41,0.651,0.349,7,9,0.091,0.287,0.39,0.232,9537,0.028,0.908460693359375,0.118,0.002726224179511,0
1514,0.182,0.18,0.159,0.164,0.316,0.48,0.521,8,7,0.151,0.434,0.314,0.1,9544,0.042,0.574013061523437,0.182,0.001676445934619,0
3000,0.141,0.059,0.183,0.262,0.356,0.618,0.383,8,7,0.174,0.484,0.237,0.105,9554,0.057,0.948046646118164,0.179,0.000314004605401,0
825,0.243,0.268,0.147,0.102,0.24,0.342,0.658,7,9,0.078,0.359,0.354,0.208,9558,0.027,0.917290954589844,0.108,0.009311571458464,0.00010462439841
885,0.089,0.149,0.183,0.197,0.382,0.579,0.421,6,6,0.074,0.36,0.348,0.218,9564,0.032,0.766718292236328,0.154,0.003764115432873,0
1736,0.059,0.016,0.208,0.421,0.296,0.717,0.283,7,11,0.141,0.379,0.331,0.149,9580,0.03,0.949706039428711,0.137,0.001356993736952,0.000104384133612
2675,0.033,0.081,0.089,0.277,0.521,0.798,0.203,7,9,0.292,0.313,0.218,0.177,9605,0.022,0.790191116333008,0.118,0.03237896928683,0.000728787090057
625,0.099,0.135,0.131,0.254,0.38,0.634,0.365,7,9,0.107,0.402,0.316,0.175,9610,0.042,0.866612701416016,0.099,0.005306971904266,0.000728407908429
1461,0.131,0.036,0.089,0.176,0.568,0.744,0.256,1,1,0.185,0.311,0.336,0.168,9632,0.062,0.74013671875,0.281,0.026162790697675,0.00062292358804
1629,0.126,0.173,0.16,0.255,0.286,0.541,0.459,8,7,0.051,0.358,0.338,0.253,9642,0.031,1.19106346130371,0.093,0.001970545529973,0
463,0.119,0.053,0.109,0.251,0.468,0.719,0.281,7,8,0.228,0.44,0.228,0.104,9643,0.036,0.609701385498047,0.242,0.022918178989941,0.001037021673753
792,0.212,0.117,0.213,0.153,0.304,0.457,0.542,9,10,0.06,0.364,0.381,0.195,9668,0.026,0.9223388671875,0.115,0.008378154737278,0.000206868018204
1467,0.052,0.145,0.079,0.222,0.502,0.724,0.276,9,10,0.154,0.368,0.305,0.173,9689,0.056,1.00396270751953,0.17,0.020125915987202,0.001238517906905
249,0.002,0.015,0.138,0.123,0.723,0.846,0.155,1,1,0.017,0.209,0.309,0.465,9700,0.025,1.03626274108887,0.074,0.002783505154639,0.000103092783505
932,0.14,0.053,0.121,0.285,0.4,0.685,0.314,1,1,0.11,0.385,0.345,0.16,9703,0.059,1.01367126464844,0.12,0.003401009996908,0
937,0.048,0.049,0.233,0.263,0.407,0.67,0.33,6,6,0.073,0.432,0.308,0.186,9707,0.029,0.900528793334961,0.094,0.000927165962707,0
1389,0.122,0.096,0.254,0.202,0.326,0.528,0.472,9,9,0.087,0.355,0.397,0.161,9709,0.038,0.819466247558594,0.096,0.005046863734679,0
860,0.18,0.071,0.286,0.159,0.303,0.462,0.537,9,10,0.074,0.372,0.348,0.206,9721,0.024,0.960926742553711,0.095,0.008332476082708,0
42,0.12,0.073,0.145,0.199,0.464,0.663,0.338,2,2,0.225,0.386,0.248,0.141,9726,0.057,0.655386199951172,0.266,0.057269175406128,0.002673246966893
1424,0.032,0.021,0.082,0.177,0.687,0.864,0.135,9,8,0.167,0.375,0.348,0.11,9742,0.08,0.728792877197266,0.28,0.022890576883597,0.001539724902484
2752,0.056,0.111,0.098,0.176,0.558,0.734,0.265,7,11,0.092,0.284,0.347,0.277,9754,0.039,0.707152786254883,0.122,0.00451096985852,0
1438,0.058,0.176,0.109,0.147,0.51,0.657,0.343,7,9,0.205,0.343,0.249,0.204,9775,0.06,0.837724227905273,0.237,0.029769820971867,0.000306905370844
1527,0.164,0.109,0.177,0.23,0.32,0.55,0.45,9,8,0.13,0.459,0.271,0.14,9776,0.032,0.710797348022461,0.166,0.003273322422259,0.000102291325696
537,0.08,0.086,0.114,0.172,0.548,0.72,0.28,6,6,0.195,0.448,0.231,0.126,9777,0.045,0.641097640991211,0.196,0.018001431932086,0.000306842589751
1377,0.169,0.126,0.117,0.192,0.397,0.589,0.412,7,11,0.068,0.292,0.347,0.293,9805,0.027,0.792241973876953,0.119,0.001529831718511,0
3102,0.223,0.111,0.061,0.231,0.374,0.605,0.395,9,10,0.037,0.355,0.355,0.252,9831,0.044,1.17993408203125,0.072,0.003661885871224,0
82,0.036,0.059,0.235,0.215,0.455,0.67,0.33,7,11,0.102,0.43,0.302,0.166,9832,0.064,1.09819564819336,0.114,0.001525630593979,0
2669,0.15,0.104,0.105,0.201,0.439,0.64,0.359,7,11,0.247,0.314,0.287,0.152,9836,0.027,0.976937713623047,0.114,0.008540056933713,0.000203334688898
1334,0.325,0.024,0.14,0.171,0.34,0.511,0.489,7,9,0.069,0.342,0.369,0.22,9846,0.034,0.777080078125,0.098,0.007007921998781,0
1511,0.195,0.193,0.129,0.247,0.236,0.483,0.517,7,11,0.121,0.4,0.291,0.188,9850,0.035,0.772514190673828,0.187,0.00243654822335,0.00010152284264
2648,0.076,0.067,0.118,0.211,0.528,0.739,0.261,8,7,0.165,0.407,0.279,0.149,9854,0.043,0.591405906677246,0.214,0.012482240714431,0.000710371422772
1047,0.094,0.103,0.142,0.174,0.487,0.661,0.339,9,10,0.298,0.386,0.219,0.097,9877,0.082,0.616235466003418,0.323,0.002632378252506,0
848,0.218,0.034,0.084,0.378,0.286,0.664,0.336,6,6,0.099,0.371,0.355,0.175,9917,0.027,0.852896957397461,0.132,0.004335988706262,0.000302510839972
1112,0.102,0.061,0.098,0.241,0.498,0.739,0.261,8,7,0.236,0.432,0.19,0.142,9918,0.061,0.861058959960937,0.195,0.019157088122605,0.000100826779593
2810,0.012,0.055,0.098,0.137,0.699,0.836,0.165,8,4,0.19,0.349,0.286,0.175,9932,0.03,0.680061721801758,0.138,0.006544502617801,0
1397,0.08,0.144,0.119,0.12,0.537,0.657,0.343,9,8,0.183,0.334,0.338,0.145,9947,0.063,0.977290573120117,0.172,0.024630541871921,0.001105861063637
1516,0.076,0.096,0.107,0.191,0.531,0.722,0.279,6,6,0.116,0.385,0.255,0.244,10001,0.031,0.870117645263672,0.13,0.004499550044996,0
81,0.086,0.061,0.009,0.544,0.3,0.844,0.156,7,11,0.159,0.429,0.266,0.146,10004,0.109,0.757276306152344,0.207,0.001999200319872,0
2750,0.122,0.109,0.106,0.239,0.424,0.663,0.337,7,10,0.061,0.339,0.453,0.147,10012,0.04,0.81755500793457,0.109,0.001498202157411,0
301,0.038,0.284,0.133,0.255,0.29,0.545,0.455,7,11,0.119,0.335,0.325,0.221,10019,0.016,0.68532112121582,0.128,0.006188242339555,0
1677,0.113,0.134,0.234,0.154,0.365,0.519,0.481,7,11,0.073,0.33,0.385,0.212,10067,0.026,0.860704727172852,0.111,0.000695341213867,0
814,0.088,0.278,0.187,0.186,0.261,0.447,0.553,7,9,0.094,0.36,0.369,0.177,10070,0.023,0.903570785522461,0.112,0.021052631578947,0.000397219463754
1066,0.048,0.109,0.134,0.222,0.487,0.709,0.291,9,8,0.231,0.37,0.268,0.131,10071,0.048,0.745904769897461,0.226,0.005361930294906,0.000198590010922
2142,0.159,0.136,0.184,0.277,0.245,0.522,0.479,7,9,0.122,0.362,0.343,0.172,10073,0.063,0.771649475097656,0.185,0.006651444455475,9.92752903802244E-05
2156,0.148,0.121,0.164,0.181,0.386,0.567,0.433,6,6,0.11,0.454,0.329,0.107,10076,0.035,0.871599884033203,0.15,0.005458515283843,9.92457324335054E-05
5,0.031,0.04,0.144,0.286,0.5,0.786,0.215,6,6,0.248,0.397,0.223,0.133,10101,0.036,0.616290969848633,0.3,0.043857043857044,0.001188001188001
114,0.104,0.074,0.193,0.097,0.531,0.628,0.371,7,9,0.193,0.392,0.267,0.147,10118,0.069,0.755079574584961,0.31,0.051591223561969,0.000593002569678
2556,0.021,0.059,0.097,0.133,0.69,0.823,0.177,6,6,0.327,0.332,0.199,0.141,10124,0.025,0.629489097595215,0.253,0.012248123271434,9.87751876728566E-05
1518,0.133,0.091,0.072,0.28,0.423,0.703,0.296,7,10,0.192,0.422,0.276,0.109,10125,0.048,0.684827880859375,0.208,0.001382716049383,0
1147,0.064,0.126,0.138,0.237,0.434,0.671,0.328,2,2,0.243,0.4,0.218,0.139,10132,0.061,0.848712539672852,0.196,0.023489932885906,9.86971969996052E-05
2392,0.147,0.031,0.097,0.368,0.357,0.725,0.275,9,12,0.221,0.295,0.325,0.158,10177,0.065,0.563031730651856,0.434,0.00648521175199,0.000393043136484
429,0.045,0.062,0.156,0.253,0.485,0.738,0.263,6,6,0.199,0.36,0.285,0.156,10190,0.039,0.645859527587891,0.273,0.033954857703631,0.003042198233562
585,0.136,0.13,0.324,0.172,0.239,0.411,0.59,6,6,0.141,0.365,0.346,0.148,10194,0.042,0.753131713867187,0.134,0.01854031783402,0.000196193839513
1008,0.096,0.115,0.248,0.165,0.375,0.54,0.459,9,12,0.269,0.388,0.241,0.101,10218,0.055,0.650738677978516,0.234,0.002838128792327,0
944,0.035,0.094,0.203,0.236,0.432,0.668,0.332,6,6,0.066,0.388,0.301,0.245,10231,0.028,1.0216837310791,0.088,0.00449613918483,0
833,0.035,0.126,0.287,0.28,0.272,0.552,0.448,8,7,0.075,0.412,0.332,0.182,10246,0.033,0.888847503662109,0.114,0.00292797189147,9.75990630489947E-05
2146,0.188,0.08,0.103,0.195,0.435,0.63,0.371,9,9,0.158,0.428,0.269,0.145,10253,0.023,0.945524978637695,0.134,0.0062420754901,0
738,0.041,0.064,0.123,0.223,0.55,0.773,0.228,7,9,0.145,0.432,0.289,0.134,10255,0.026,0.984692001342773,0.109,0.004095563139932,0
2690,0.033,0.039,0.104,0.228,0.596,0.824,0.176,6,6,0.215,0.349,0.253,0.183,10264,0.028,0.759634017944336,0.172,0.010424785658613,9.74279033515199E-05
169,0.155,0.14,0.124,0.123,0.458,0.581,0.419,6,6,0.211,0.43,0.268,0.091,10281,0.034,0.776519775390625,0.196,0.003987938916448,0
1558,0.16,0.106,0.248,0.196,0.29,0.486,0.514,9,8,0.114,0.49,0.259,0.136,10309,0.031,1.10534202575684,0.1,0.002037055000485,0
874,0.07,0.329,0.176,0.197,0.228,0.425,0.575,7,9,0.082,0.333,0.361,0.224,10354,0.028,0.813144149780273,0.102,0.006857253235465,0
65,0.061,0.098,0.199,0.187,0.455,0.642,0.358,9,10,0.231,0.403,0.241,0.125,10373,0.071,0.598752212524414,0.325,0.039718499951798,0.000867637134869
2387,0.241,0.175,0.164,0.094,0.326,0.42,0.58,9,10,0.115,0.356,0.357,0.172,10394,0.043,0.812526931762695,0.196,0.006734654608428,9.62093515489705E-05
1220,0.065,0.046,0.133,0.18,0.576,0.756,0.244,9,10,0.114,0.392,0.337,0.157,10405,0.063,0.697070007324219,0.18,0.002691013935608,9.61076405574243E-05
1964,0.111,0.079,0.137,0.248,0.425,0.673,0.327,6,6,0.086,0.282,0.36,0.272,10415,0.03,0.900403518676758,0.099,0.003072491598656,0
1441,0.009,0.034,0.112,0.203,0.642,0.845,0.155,7,9,0.278,0.322,0.264,0.135,10417,0.073,0.71668701171875,0.292,0.039742728232697,0.000959969280983
466,0.102,0.07,0.145,0.181,0.502,0.683,0.317,3,2,0.206,0.357,0.273,0.164,10423,0.039,0.688732833862305,0.185,0.020531516837763,0.000383766669865
2342,0.12,0.085,0.153,0.204,0.438,0.642,0.358,6,6,0.094,0.422,0.277,0.206,10429,0.034,0.829360733032227,0.129,0.00095886470419,9.58864704190239E-05
158,0.098,0.051,0.08,0.367,0.404,0.771,0.229,2,2,0.166,0.407,0.308,0.119,10455,0.041,1.03141578674316,0.165,0.00468675274988,0
2531,0.066,0.049,0.105,0.087,0.693,0.78,0.22,3,2,0.094,0.395,0.326,0.186,10471,0.031,0.93659049987793,0.115,0.003247063317735,9.55018622863146E-05
1546,0.142,0.196,0.293,0.129,0.241,0.37,0.631,9,10,0.182,0.402,0.294,0.122,10529,0.039,0.616226577758789,0.206,0.001234685155285,0
2692,0.105,0.046,0.103,0.15,0.596,0.746,0.254,8,7,0.137,0.39,0.313,0.16,10542,0.066,0.683561325073242,0.176,0.004173781066211,0.000569151963574
1993,0.192,0.16,0.134,0.258,0.256,0.514,0.486,9,10,0.09,0.318,0.386,0.206,10545,0.014,1.02430198669434,0.095,0.010715979137032,9.48316737790422E-05
700,0.067,0.089,0.118,0.261,0.465,0.726,0.274,8,4,0.178,0.462,0.245,0.114,10577,0.041,0.769425659179688,0.165,0.00397088021178,9.45447669471495E-05
2844,0.001,0.004,0.103,0.237,0.654,0.891,0.108,8,4,0.14,0.322,0.32,0.218,10582,0.026,0.769363555908203,0.138,0.002551502551503,9.45000945000945E-05
845,0.046,0.282,0.149,0.26,0.263,0.523,0.477,7,9,0.101,0.399,0.324,0.177,10586,0.017,0.990939559936523,0.093,0.007179293406386,0
2836,0.001,0.022,0.121,0.178,0.678,0.856,0.144,9,12,0.111,0.304,0.277,0.309,10603,0.043,0.72016845703125,0.133,0.002923700839385,0
820,0.08,0.384,0.146,0.174,0.216,0.39,0.61,7,9,0.066,0.365,0.338,0.231,10630,0.024,1.00360801696777,0.09,0.010724365004704,0.000188146754468
1002,0.155,0.171,0.12,0.208,0.346,0.554,0.446,6,4,0.222,0.42,0.269,0.088,10631,0.04,0.988824234008789,0.152,0.013169033957295,0.000188129056533
1340,0.087,0.033,0.075,0.341,0.464,0.805,0.195,6,6,0.04,0.315,0.347,0.298,10641,0.036,0.819573593139648,0.09,0.00159759421107,0
2012,0.087,0.181,0.208,0.253,0.271,0.524,0.476,6,6,0.141,0.339,0.352,0.168,10641,0.033,0.877614898681641,0.117,0.00920966074617,0
1067,0.082,0.134,0.185,0.15,0.448,0.598,0.401,8,7,0.255,0.402,0.214,0.129,10650,0.039,0.698713989257812,0.217,0.008262910798122,0.00018779342723
434,0.03,0.078,0.229,0.29,0.372,0.662,0.337,6,6,0.257,0.375,0.214,0.155,10654,0.034,0.668684387207031,0.241,0.019710906701708,9.38614604843251E-05
18,0.055,0.131,0.167,0.263,0.384,0.647,0.353,8,3,0.204,0.386,0.295,0.116,10663,0.03,0.811728591918945,0.171,0.009003094813842,0.000187564475288
818,0.162,0.073,0.143,0.283,0.34,0.623,0.378,2,2,0.072,0.386,0.345,0.198,10689,0.03,1.05109451293945,0.088,0.011694265132379,0.000467770605295
1653,0.054,0.089,0.228,0.287,0.341,0.628,0.371,7,9,0.298,0.296,0.261,0.145,10709,0.027,0.987075347900391,0.082,0.06461854514894,0.000373517602017
160,0.064,0.061,0.2,0.176,0.501,0.677,0.325,9,10,0.152,0.389,0.312,0.147,10718,0.039,0.906283187866211,0.169,0.007184176152267,9.33009889904833E-05
1702,0.102,0.123,0.169,0.308,0.298,0.606,0.394,7,11,0.079,0.317,0.416,0.188,10724,0.028,0.794122314453125,0.12,0.001491980604252,0
1591,0.14,0.169,0.163,0.26,0.267,0.527,0.472,3,2,0.059,0.288,0.333,0.32,10725,0.034,1.00588668823242,0.101,0.005314685314685,0
2572,0.013,0.055,0.131,0.327,0.474,0.801,0.199,7,9,0.113,0.3,0.351,0.236,10725,0.036,0.790550231933594,0.144,0.007832167832168,9.32400932400932E-05
765,0.089,0.125,0.209,0.234,0.344,0.578,0.423,8,4,0.169,0.486,0.246,0.099,10751,0.033,0.910876998901367,0.145,0.004185657148172,0
111,0.094,0.102,0.175,0.184,0.445,0.629,0.371,7,9,0.18,0.416,0.251,0.152,10763,0.041,0.81562629699707,0.229,0.013193347579671,0.000278732695345
603,0.095,0.075,0.194,0.212,0.424,0.636,0.364,9,8,0.104,0.401,0.338,0.158,10766,0.034,0.780081481933594,0.101,0.004272710384544,0.000185770016719
1655,0.143,0.104,0.112,0.328,0.314,0.642,0.359,7,9,0.071,0.317,0.402,0.209,10777,0.024,0.805877685546875,0.118,0.003989978658254,0.000371160805419
1642,0.303,0.112,0.096,0.285,0.203,0.488,0.511,7,11,0.083,0.336,0.4,0.182,10783,0.032,0.972065124511719,0.103,0.001020124269684,0
1795,0.03,0.039,0.033,0.239,0.659,0.898,0.102,6,6,0.153,0.284,0.358,0.205,10791,0.068,0.647065582275391,0.276,0.002687424705773,0
1268,0.032,0.04,0.073,0.256,0.599,0.855,0.145,7,10,0.098,0.343,0.341,0.218,10799,0.093,0.755787811279297,0.141,0.001852023335494,0
401,0.037,0.045,0.177,0.264,0.477,0.741,0.259,7,9,0.234,0.361,0.264,0.141,10803,0.03,0.672558517456055,0.231,0.020642414144219,0.000370267518282
1623,0.176,0.216,0.162,0.255,0.191,0.446,0.554,7,9,0.077,0.381,0.352,0.19,10803,0.027,1.20694175720215,0.088,0.004258076460243,9.25668795704897E-05
1163,0.022,0.063,0.124,0.114,0.677,0.791,0.209,9,10,0.218,0.434,0.222,0.126,10830,0.107,0.833802947998047,0.21,0.02280701754386,0.000461680517082
1877,0.091,0.025,0.121,0.188,0.575,0.763,0.237,8,3,0.144,0.289,0.388,0.179,10867,0.039,1.21297134399414,0.076,0.005705346461765,0.00018404343425
1385,0.149,0.053,0.225,0.221,0.352,0.573,0.427,6,6,0.166,0.412,0.269,0.153,10897,0.04,0.768694076538086,0.101,0.027346976231991,0
1075,0.091,0.039,0.114,0.198,0.558,0.756,0.244,8,4,0.174,0.5,0.227,0.099,10901,0.046,0.985417938232422,0.157,0.003852857536006,0
406,0.061,0.072,0.108,0.214,0.545,0.759,0.241,2,2,0.072,0.259,0.336,0.334,10907,0.046,0.744245376586914,0.185,0.060511598056294,9.16842394792335E-05
2178,0.024,0.256,0.243,0.164,0.313,0.477,0.523,7,9,0.104,0.429,0.263,0.204,10916,0.034,0.933439865112305,0.126,0.002198607548553,0
2940,0.017,0.086,0.023,0.108,0.765,0.873,0.126,8,7,0.086,0.287,0.391,0.236,10939,0.05,0.773432159423828,0.091,0.001188408446842,0
1025,0.063,0.076,0.127,0.247,0.488,0.735,0.266,8,7,0.242,0.402,0.236,0.12,10941,0.044,0.744335556030273,0.186,0.00329037565122,0.00018279864729
1134,0.034,0.068,0.109,0.172,0.617,0.789,0.211,7,9,0.252,0.39,0.233,0.126,10951,0.081,0.630605773925781,0.411,0.0503150397224,0.000547895169391
2813,0.016,0.081,0.181,0.16,0.563,0.723,0.278,6,4,0.172,0.377,0.286,0.165,10953,0.035,0.70010856628418,0.162,0.00693873824523,9.12991874372318E-05
1624,0.169,0.246,0.178,0.261,0.146,0.407,0.593,7,9,0.132,0.346,0.35,0.171,11004,0.043,0.670923004150391,0.243,0.001726644856416,0
837,0.097,0.058,0.15,0.214,0.482,0.696,0.305,8,7,0.181,0.365,0.312,0.142,11035,0.031,0.9795654296875,0.092,0.034164023561396,0.001268690530131
1599,0.284,0.111,0.157,0.187,0.261,0.448,0.552,7,11,0.068,0.298,0.344,0.289,11050,0.031,0.850737152099609,0.132,0.000542986425339,0
1255,0.046,0.068,0.126,0.227,0.533,0.76,0.24,7,9,0.08,0.438,0.294,0.188,11066,0.055,0.786499099731445,0.137,0.001536237122718,9.03668895716609E-05
2138,0.088,0.137,0.157,0.244,0.374,0.618,0.382,9,9,0.161,0.356,0.312,0.172,11085,0.043,0.767810897827148,0.21,0.00360847992783,0
2167,0.077,0.152,0.122,0.261,0.388,0.649,0.351,9,12,0.165,0.411,0.274,0.15,11096,0.05,0.692747039794922,0.239,0.009102379235761,0
1422,0.141,0.132,0.101,0.181,0.445,0.626,0.374,8,7,0.212,0.358,0.291,0.139,11128,0.069,0.69841926574707,0.243,0.017613227893602,0.000539180445723
2155,0.069,0.085,0.1,0.253,0.493,0.746,0.254,6,4,0.102,0.399,0.288,0.211,11131,0.025,1.03416168212891,0.123,0.006917617464738,0.000179678375707
496,0.079,0.031,0.098,0.218,0.575,0.793,0.208,3,2,0.196,0.375,0.305,0.124,11137,0.038,0.68238899230957,0.207,0.007632216934543,0.00017958157493
